,Orientation,BrainRgn,Age,Sex,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,mean_Nodes,mean_SomaSurface,mean_Stems,mean_Bifurcations,mean_Branches,mean_Tips,mean_OverallWidth,mean_OverallHeight,mean_OverallDepth,mean_AverageDiameter,mean_Length,mean_Surface,mean_Volume,mean_MaxEuclideanDistance,mean_MaxPathDistance,mean_MaxBranchOrder,mean_AverageContraction,mean_AverageFragmentation,mean_AverageParent-daughterRatio,mean_AverageBifurcationAngleLocal,mean_AverageBifurcationAngleRemote,mean_HausdorffDimension,median_Nodes,median_SomaSurface,median_Stems,median_Bifurcations,median_Branches,median_Tips,median_OverallWidth,median_OverallHeight,median_OverallDepth,median_AverageDiameter,median_Length,median_Surface,median_Volume,median_MaxEuclideanDistance,median_MaxPathDistance,median_MaxBranchOrder,median_AverageContraction,median_AverageFragmentation,median_AverageParent-daughterRatio,median_AverageBifurcationAngleLocal,median_AverageBifurcationAngleRemote,median_HausdorffDimension
01590_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_25_14_24,A,PL,41,F,1454,12.5664,8,29,65,37,208.687,193.66,98.0,1.99862,2164.48,13599.8,6799.92,163.11,206.937,10,0.9107780000000001,21.3538,1.0,74.46600000000001,62.2773,1.13248,1391.0,12.5664,8.0,29.0,64.33333333333333,36.333333333333336,214.40933333333336,208.32683333333333,99.823,1.9985483333333336,2086.5833333333335,13110.4,6555.198333333333,158.47933333333333,190.8996666666667,9.833333333333334,0.9118548333333333,20.615166666666667,1.0,78.70063333333333,65.2315,1.0961616666666665,1395.5,12.5664,7.5,29.5,65.0,36.5,212.6735,210.22,100.0,1.99856,2143.69,13469.2,6734.610000000001,162.9955,192.895,9.5,0.9111225000000001,21.01495,1.0,79.16714999999999,65.46975,1.09301
01597_P018_T01-S012_SPL_R0613_LJ-20220728_YXQ_stamp_2022_08_27_22_16,T,PL,41,F,1400,12.5664,9,31,69,39,234.166,289.949,95.889,1.9985700000000002,2473.05,15538.6,7769.3,151.366,195.78400000000002,14,0.92286,19.2754,1.0,68.3241,57.5042,1.07992,1418.8333333333333,12.5664,8.0,34.166666666666664,75.0,41.833333333333336,226.266,254.25383333333335,94.4815,1.9985483333333336,2362.0266666666666,14841.050000000003,7420.518333333334,165.94883333333334,208.77583333333337,12.0,0.9174976666666668,17.988766666666667,1.0,74.83220000000001,61.643383333333325,1.0890216666666666,1347.0,12.5664,8.0,33.5,74.0,41.5,225.46050000000002,268.7835,91.9445,1.99851,2325.36,14610.650000000001,7305.325000000001,161.714,211.9205,12.5,0.9166495,18.887700000000002,1.0,74.87119999999999,62.074299999999994,1.08474
01604_P018_T01-S012_SPL_R0613_LJ-20220728_YXQ_stamp_2022_08_31_14_26,T,PL,41,F,2224,12.5664,7,62,129,68,207.80700000000002,225.584,144.0,1.9991,3619.21,22740.2,11370.1,177.41400000000002,200.503,10,0.925738,16.2326,1.0,69.1853,54.0628,1.08609,2148.1666666666665,12.5664,7.666666666666667,69.66666666666667,146.66666666666666,78.0,259.01366666666667,258.4261666666667,133.66666666666666,1.9990400000000002,3849.5466666666666,24187.433333333334,12093.716666666667,178.139,215.87833333333333,9.5,0.9237553333333334,13.732506666666668,1.0,71.06773333333332,56.433616666666666,1.1081016666666665,2210.0,12.5664,8.0,69.0,146.0,78.0,256.54049999999995,250.4105,128.5,1.999095,3716.57,23351.9,11675.95,178.45100000000002,214.716,10.0,0.9244455,14.082799999999999,1.0,72.0337,56.863150000000005,1.103175
01605_P018_T01-S012_SPL_R0460_LJ-20220728_YXQ_stamp_2022_08_27_20_46,T,PL,41,F,2225,12.5664,11,44,97,54,224.94,222.18,138.0,1.9991,3062.53,19242.4,9621.21,141.683,172.94,6,0.905592,21.9278,1.0,74.9789,50.9194,1.0660399999999999,2279.3333333333335,12.5664,10.166666666666666,46.666666666666664,101.5,55.833333333333336,235.2351666666667,225.71716666666669,129.5,1.9991200000000002,3309.133333333333,20791.883333333335,10395.935,144.67583333333332,188.73383333333334,6.5,0.9104564999999999,21.444066666666668,1.0,74.01856666666667,53.19663333333333,1.0847,2219.0,12.5664,10.0,47.0,102.5,56.5,234.14,218.73000000000002,138.0,1.9991,3194.855,20073.85,10036.904999999999,145.1565,186.1025,6.5,0.9097985,21.75255,1.0,75.2032,53.30605,1.0792099999999998
01607_P018_T01-S012_SPL_R0613_LJ-20220728_LJ_stamp_2022_08_27_13_07,T,PL,41,F,1382,12.5664,11,35,79,45,274.624,255.00799999999998,138.0,1.99855,3071.39,19298.1,9649.05,180.475,227.704,8,0.9220149999999999,16.480999999999998,1.0,76.5808,61.8482,1.08497,1293.3333333333333,364.4253333333334,10.166666666666666,34.5,77.5,44.0,303.25866666666667,288.00100000000003,129.44,2.037183333333333,3052.2749999999996,20264.95,13787.166666666666,200.08399999999997,240.48783333333333,8.833333333333334,0.9310113333333333,15.562879999999998,0.9795798333333333,73.95861666666666,61.09608333333333,1.0877816666666666,1284.0,12.5664,10.5,34.0,76.5,43.5,291.1935,288.2905,130.33350000000002,1.99858,2931.925,18421.8,9210.904999999999,198.2715,232.716,8.5,0.9298719999999999,15.12565,1.0,75.18924999999999,61.53765,1.0872700000000002
01610_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_13_09,T,PL,41,F,783,12.5664,6,21,46,26,210.68,189.52,102.0,1.99745,1516.0,9525.3,4762.65,122.945,167.035,6,0.899201,16.0,1.0,91.1048,71.9373,1.1096700000000002,922.6666666666666,12.5664,6.833333333333333,24.166666666666668,53.5,30.333333333333332,191.51633333333334,162.0943333333333,93.95533333333333,1.9976833333333335,1489.4899999999998,9358.743333333332,4679.366666666666,123.96666666666665,162.20783333333333,6.0,0.9055783333333333,15.9835,1.0,89.15943333333333,72.43253333333332,1.0863133333333332,885.5,12.5664,7.0,23.5,52.5,30.0,193.35500000000002,166.5115,95.99100000000001,1.997715,1465.79,9209.825,4604.91,118.7515,160.41649999999998,6.0,0.9061695000000001,16.472749999999998,1.0,89.27635000000001,71.1395,1.082485
01611_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_13_10,T,PL,41,F,1421,12.5664,6,30,64,35,212.06,228.16,119.96,1.99859,2256.2,14176.1,7088.06,161.066,190.993,8,0.9066540000000001,21.1875,1.0,83.2832,56.6144,1.11299,1372.5,12.5664,6.166666666666667,29.333333333333332,62.833333333333336,34.5,207.32666666666663,224.43016666666665,106.32666666666667,1.998515,2004.1516666666666,12592.471666666666,6296.231666666667,154.191,186.14700000000002,7.5,0.9074004999999999,20.760066666666667,1.0,80.7401,56.772299999999994,1.0918283333333334,1408.5,12.5664,6.5,29.5,63.5,35.0,206.303,230.45999999999998,102.0,1.99858,2074.71,13035.8,6517.905,153.289,182.7215,7.5,0.9070505,21.42955,1.0,81.9707,56.716300000000004,1.086525
01612_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_13_11,T,PL,41,F,2237,12.5664,5,57,117,61,222.18,234.6,120.0,1.99911,3039.64,19098.6,9549.3,168.1,221.8,9,0.9107649999999999,18.1111,1.0,73.2591,55.9402,1.13012,2107.5,12.5664,6.166666666666667,56.5,117.83333333333333,62.333333333333336,227.94750000000002,236.07966666666664,123.92666666666666,2.0060033333333336,3270.9966666666664,20757.333333333332,10642.188333333332,173.41049999999998,219.8905,10.0,0.9142338333333333,16.937683333333336,1.0051216666666667,70.71031666666666,56.39001666666667,1.1077083333333333,2175.5,12.5664,6.0,58.5,120.5,63.0,227.93,233.22,124.5,1.999095,3185.31,20629.0,10459.7,171.97949999999997,217.63600000000002,10.0,0.913527,16.523449999999997,1.0,72.32339999999999,55.913349999999994,1.103675
01613_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_31_13_53,T,PL,41,F,1337,12.5664,7,30,65,36,232.76,223.1,117.93799999999999,1.9985,2122.9,13338.6,6669.3,168.958,195.793,10,0.911467,19.5538,1.0,78.7323,68.9542,1.09504,1324.8333333333333,12.5664,7.333333333333333,29.5,64.66666666666667,36.166666666666664,225.14433333333332,221.1308333333333,102.64799999999998,1.9984733333333333,2076.4816666666666,13046.916666666666,6523.458333333333,162.96533333333332,193.46016666666665,9.833333333333334,0.9133781666666666,19.562016666666665,1.0,78.05476666666667,65.94075,1.088085,1300.0,12.5664,7.0,29.5,65.0,36.5,220.5645,222.87,102.975,1.9984600000000001,2141.145,13453.2,6726.605,163.1105,192.895,9.5,0.9124890000000001,20.11495,1.0,77.87645,66.21825000000001,1.08427
01614_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_13_14,T,PL,41,F,1875,12.5664,6,49,102,54,223.56,204.24,127.0,1.9989299999999999,3038.89,19093.9,9546.94,152.627,195.426,7,0.9195760000000001,17.3725,1.0,75.3764,61.4086,1.06125,1656.8333333333333,12.5664,6.166666666666667,49.166666666666664,102.66666666666667,54.5,208.00299999999996,208.93116666666666,115.137,1.9987516666666665,2615.2549999999997,16432.13333333333,8216.065,141.34216666666669,184.19500000000002,8.333333333333334,0.9209118333333334,15.237633333333335,1.0,75.73545,60.968283333333325,1.07243,1809.5,12.5664,6.0,50.0,104.0,55.0,214.481,206.77,114.9665,1.998895,2613.495,16421.1,8210.54,142.3025,190.713,8.0,0.9202480000000001,15.9835,1.0,75.82455,60.7352,1.06375
01615_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_13_18,T,PL,41,F,1135,12.5664,4,38,78,41,190.9,230.46,91.0,1.9982400000000002,1763.42,11079.9,5539.96,154.628,201.19400000000002,7,0.917378,13.5385,1.0,75.1676,60.206,1.0822,863.0,12.5664,4.5,33.666666666666664,71.0,38.333333333333336,189.19733333333332,191.605,89.4225,1.9975600000000002,1682.283333333333,10570.091666666665,5285.051666666666,136.95033333333333,174.57366666666667,7.166666666666667,0.9201225000000001,11.045290000000001,1.0,77.73173333333332,61.144933333333334,1.0654833333333333,842.0,12.5664,4.5,34.5,73.0,39.5,183.76999999999998,190.44,85.491,1.997625,1742.04,10945.55,5472.785,134.672,171.4685,7.0,0.9212615,11.030100000000001,1.0,77.7558,60.9583,1.06895
01616_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_13_19,T,PL,41,F,1317,12.5664,10,27,62,36,201.02,230.30700000000002,102.929,1.99848,2206.54,13864.1,6932.06,152.076,172.12400000000002,7,0.927003,20.2258,1.0,67.4145,54.6711,1.0815299999999999,1226.0,12.5664,9.166666666666666,25.833333333333332,59.0,34.166666666666664,217.4425,215.31466666666665,99.60616666666665,1.9982666666666669,2059.273333333333,12938.800000000001,6469.3983333333335,152.82666666666668,186.23033333333333,6.0,0.9209541666666667,19.764783333333337,1.0,68.25456666666668,55.4881,1.0666483333333334,1331.0,12.5664,9.5,25.0,59.5,35.5,222.475,223.2755,97.8185,1.998495,2091.8199999999997,13143.3,6571.65,152.3755,185.599,6.5,0.917109,20.819699999999997,1.0,67.83435,55.33065,1.06711
01638_P018_T01-S026_SPL_R0613_LJ-20220728_RJ_stamp_2022_08_25_09_18,T,PL,41,F,1416,12.5664,9,32,71,40,280.14099999999996,312.017,118.0,1.99859,2472.34,15534.2,7767.1,188.43599999999998,207.15400000000002,7,0.911695,18.9296,1.0,84.8575,61.7121,1.0911600000000001,1477.3333333333333,12.5664,8.5,31.666666666666668,69.83333333333333,39.166666666666664,274.6933333333333,309.5113333333333,108.5,1.998631666666667,2664.3766666666666,16740.8,8370.381666666666,184.2223333333333,219.50516666666667,6.666666666666667,0.9143411666666666,20.315883333333336,1.0,81.22051666666667,59.94868333333334,1.1023916666666667,1439.5,12.5664,8.5,31.0,68.5,38.5,284.445,304.661,107.5,1.99861,2517.715,15819.3,7909.63,185.25599999999997,223.802,6.5,0.9147575000000001,20.76595,1.0,80.6024,61.540800000000004,1.102785
01641_P018_T01-S024_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_25_09_18,T,PL,41,F,1665,12.5664,11,32,73,42,210.68,204.24,115.0,1.9988,2280.89,14331.3,7165.63,144.872,179.445,8,0.9134979999999999,21.7945,1.0,85.9766,64.488,1.06788,1568.6666666666667,12.5664,10.0,30.666666666666668,69.5,39.833333333333336,208.076,207.944,105.66666666666667,1.9987183333333334,2256.6216666666664,14178.783333333333,7089.389999999999,135.52683333333334,166.94466666666668,6.666666666666667,0.9078011666666667,21.771200000000004,1.0,89.16731666666668,66.28133333333334,1.0827933333333333,1525.0,12.5664,10.5,31.0,69.0,39.0,208.15800000000002,207.99200000000002,110.5,1.9986849999999998,2248.85,14129.95,7064.975,135.4635,166.767,6.5,0.911956,21.1693,1.0,89.24365,66.66915,1.07775
01645_P018_T01-S025_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_29_15_34,A,PL,41,F,604,12.5664,5,17,37,21,184.0,209.76,65.0,1.99669,1071.54,6732.69,3366.34,133.216,183.702,7,0.885922,15.2973,1.0,89.4984,60.6706,1.0764,937.3333333333334,12.5664,6.0,23.666666666666668,51.666666666666664,29.0,186.99183333333335,191.54866666666666,82.64333333333333,1.9977633333333333,1436.445,9025.445000000002,4512.718333333333,132.44833333333335,172.745,6.5,0.8969836666666667,17.16718333333333,1.0,83.00013333333332,61.8108,1.0690350000000002,940.5,12.5664,5.5,24.0,51.5,28.5,181.93,198.596,77.43,1.99787,1505.435,9458.925,4729.46,136.43900000000002,178.0735,6.5,0.8982985,16.432850000000002,1.0,82.64840000000001,61.21975,1.064045
01647_P018_T01-S025_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_29_15_56,T,PL,41,F,943,12.5664,8,27,61,35,141.68,196.42,90.0,1.9978799999999999,1354.91,8513.16,4256.58,111.605,136.458,6,0.9046790000000001,14.4426,1.0,73.2066,62.7745,1.08744,877.5,12.5664,7.5,27.666666666666668,62.166666666666664,35.5,137.45316666666668,164.1695,83.907,1.997585,1380.8233333333335,8675.976666666667,4337.983333333334,108.9941,133.30716666666666,6.0,0.9029375000000001,12.990951666666668,1.0,75.78191666666667,61.687016666666665,1.0738683333333332,960.0,12.5664,7.5,27.5,63.0,36.5,139.84,157.3985,82.375,1.9979149999999999,1357.635,8530.285,4265.139999999999,108.19650000000001,133.4515,6.0,0.9046575000000001,13.6784,1.0,76.30465,62.1407,1.074475
01648_P018_T01-S025_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_31_14_28,T,PL,41,F,2031,12.5664,10,49,108,60,200.1,234.14,98.0,1.99902,2756.22,17317.8,8658.92,163.037,189.687,9,0.910502,17.7963,1.0,77.9172,56.7804,1.1187200000000002,2104.0,12.5664,11.166666666666666,54.666666666666664,119.16666666666667,65.5,217.8655,242.36333333333332,99.33333333333333,1.9990433333333335,3259.7350000000006,20481.516666666666,10240.761666666667,161.39700000000002,198.48900000000003,10.166666666666666,0.9101455,16.679466666666666,1.0,81.61518333333333,59.02231666666666,1.1342116666666666,2066.5,12.5664,10.0,54.0,118.5,65.5,221.52249999999998,250.598,104.0,1.9990350000000001,3272.65,20562.699999999997,10281.349999999999,160.8635,198.368,10.5,0.9102705,16.8597,1.0,80.59175,58.24535,1.12691
01649_P018_T01-S025_SPL_R0613_LJ-20220728_RJ_stamp_2022_08_29_16_29,A,PL,41,F,1413,12.5664,6,42,88,47,308.952,220.68,113.0,1.99858,2700.66,16968.8,8484.38,185.53799999999998,206.3,13,0.923307,15.0455,1.0,82.8956,62.2902,1.1045,1567.6666666666667,12.5664,7.333333333333333,43.333333333333336,92.16666666666667,49.833333333333336,288.1931666666666,230.63816666666665,107.0,1.99871,2890.4016666666666,18160.93333333333,9080.47,192.23766666666666,225.81683333333334,12.666666666666666,0.9208919999999999,16.024933333333333,1.0,83.65603333333334,64.44011666666667,1.1039466666666666,1518.5,12.5664,7.5,41.5,87.0,47.0,290.562,217.615,106.5,1.998685,2904.7749999999996,18251.25,9125.625,192.3125,224.55,13.0,0.9210514999999999,16.0888,1.0,82.62630000000001,63.3743,1.102715
01650_P018_T01-S025_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_27_18_15,T,PL,41,F,1380,12.5664,7,24,53,30,186.3,218.5,83.0,1.99855,1842.53,11576.9,5788.46,140.31,181.38,6,0.8831319999999999,25.0189,1.0,93.1818,60.9667,1.0598299999999998,1400.6666666666667,12.5664,8.5,26.666666666666668,59.833333333333336,34.166666666666664,206.87833333333333,200.111,85.803,1.9985583333333334,2029.3666666666668,12750.871666666666,6375.441666666667,143.26999999999998,175.5536666666667,6.166666666666667,0.8927018333333333,22.57105,1.0,88.30144999999999,63.41643333333334,1.0674350000000001,1398.0,12.5664,8.0,26.0,58.0,33.0,211.6125,201.564,85.90899999999999,1.99857,2058.945,12936.75,6468.375,142.5395,173.058,6.0,0.8933145,22.24795,1.0,87.6286,62.01395,1.0623099999999999
01653_P018_T01-S025_SPL_R0613_LJ-20220728_RJ_stamp_2022_08_29_16_58,T,PL,41,F,1309,12.5664,6,40,84,45,222.519,215.16299999999998,95.0,1.99847,2198.16,13811.5,6905.73,150.355,169.41099999999997,7,0.9188209999999999,14.5714,1.0,77.8964,53.556999999999995,1.1379299999999999,1223.3333333333333,12.5664,6.0,36.0,76.66666666666667,41.666666666666664,214.60883333333334,202.47349999999997,81.5,1.9981433333333332,2041.54,12827.401666666665,6413.693333333334,140.94016666666667,162.45716666666667,7.0,0.9161773333333333,14.777756666666667,1.0,74.09898333333332,52.922000000000004,1.103225,1223.5,12.5664,6.0,37.5,78.5,42.0,215.827,217.7515,80.5,1.998355,2159.8199999999997,13570.55,6785.27,150.05349999999999,170.33349999999996,7.0,0.917694,15.49665,1.0,75.18475000000001,52.92755,1.0982349999999999
01654_P018_T01-S025_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_29_16_49,T,PL,41,F,1333,12.5664,5,39,81,43,171.12,231.84,108.0,1.9985,1888.51,11865.9,5932.94,123.83,170.313,11,0.9054909999999999,15.4444,1.0,89.9499,63.075,1.08227,1287.1666666666667,12.5664,5.5,40.333333333333336,84.33333333333333,45.0,195.91600000000003,220.5618333333333,98.30916666666667,1.9983700000000002,2052.8,12898.128333333332,6449.065,134.73300000000003,169.827,9.666666666666666,0.9094696666666667,14.254033333333334,1.0,86.64085,63.613733333333336,1.0724200000000002,1307.0,12.5664,5.0,42.5,90.0,47.5,194.12,229.31,95.5,1.9984700000000002,2036.475,12795.55,6397.78,137.29250000000002,168.53949999999998,9.5,0.9096740000000001,13.7086,1.0,86.6468,62.3423,1.067605
01659_P018_T01-S025_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_29_17_01,T,PL,41,F,896,12.5664,7,22,50,29,207.25599999999997,131.1,61.0,1.99777,1263.17,7936.71,3968.36,116.60600000000001,142.93200000000002,5,0.9101950000000001,16.9,1.0,82.2756,55.5513,1.07549,1083.5,12.5664,7.166666666666667,25.5,56.5,32.0,191.1726666666667,163.91333333333333,76.81483333333334,1.998071666666667,1566.7366666666667,9844.078333333333,4922.041666666667,115.90701666666666,143.07516666666666,5.666666666666667,0.9077455,18.039716666666667,1.0,80.81846666666665,59.75154999999999,1.0739233333333333,1050.0,12.5664,6.5,25.0,55.0,31.0,188.60000000000002,161.92000000000002,79.0,1.9980550000000001,1441.25,9055.605,4527.81,120.9045,144.287,5.5,0.9088455,18.101300000000002,1.0,81.44865,59.407849999999996,1.07351
01661_P018_T01-S025_SPL_R0613_LJ-20220728_RJ_stamp_2022_08_29_17_22,A,PL,41,F,924,12.5664,5,27,57,31,197.99900000000002,253.169,75.0,1.99784,1571.8,9875.93,4937.96,184.485,210.21900000000002,8,0.910343,15.193,1.0,72.9906,57.1867,1.13517,1094.6666666666667,12.5664,5.5,30.333333333333332,64.5,35.166666666666664,202.83633333333333,217.2361666666667,80.5,1.9980850000000003,1835.2333333333333,11531.126666666669,5765.561666666666,157.668,191.03166666666667,7.0,0.909906,15.882516666666666,1.0,74.45806666666665,57.36115000000001,1.1093916666666666,1083.0,12.5664,5.0,29.0,62.0,34.0,194.4495,221.10200000000003,78.5,1.9981499999999999,1755.7150000000001,11031.5,5515.745,153.10649999999998,195.323,7.0,0.909025,15.52935,1.0,74.7594,57.489000000000004,1.1182349999999999
01665_P018_T01-S025_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_29_18_02,T,PL,41,F,1346,12.5664,7,41,87,47,197.34,195.96,103.0,1.9985099999999998,1922.95,12082.3,6041.14,142.515,190.111,7,0.910127,14.4598,1.0,75.8972,57.4803,1.04837,1087.5,12.5664,6.833333333333333,36.833333333333336,78.66666666666667,42.833333333333336,166.725,179.43716666666668,94.48783333333334,1.9980683333333333,1719.4833333333333,10803.855000000001,5401.923333333333,118.25383333333333,148.457,7.333333333333333,0.9100543333333334,12.689283333333334,1.0,76.27120000000001,57.15803333333333,1.0593783333333333,971.0,12.5664,7.0,36.5,78.0,42.5,153.64,172.26999999999998,96.0,1.9979399999999998,1537.73,9661.869999999999,4830.93,107.7235,131.20600000000002,7.5,0.908726,12.537099999999999,1.0,77.67005,57.44345,1.057455
01666_P018_T01-S025_SPL_R0613_LJ-20220728_RJ_stamp_2022_08_30_09_21,T,PL,41,F,1009,12.5664,6,30,64,35,202.29,245.2,110.0,1.9980200000000001,1826.55,11476.6,5738.29,143.27,158.876,6,0.91015,14.75,1.0,89.5941,56.7765,1.10633,879.6666666666666,12.5664,5.5,25.666666666666668,55.0,30.333333333333332,184.19983333333334,216.52,88.23283333333335,1.997518333333333,1613.8950000000002,10140.416666666668,5070.201666666667,132.78866666666667,162.27616666666668,6.5,0.9082346666666666,14.967468333333334,1.0,86.1832,59.92386666666667,1.0695116666666664,911.5,12.5664,5.5,27.0,57.5,31.5,187.45,213.20999999999998,84.89,1.997805,1645.69,10340.2,5170.094999999999,131.275,163.687,6.5,0.9112315,14.7026,1.0,85.31755000000001,60.75665,1.0655999999999999
01670_P018_T01-S027_SPL_R0613_LJ-20220728_RJ_stamp_2022_08_31_15_19,T,PL,41,F,1538,12.5664,5,41,85,45,272.785,267.268,126.0,1.9987,2650.55,16653.9,8326.96,171.015,227.782,13,0.920682,17.0824,1.0,81.0264,68.839,1.0982100000000001,1450.8333333333333,12.5664,6.333333333333333,38.833333333333336,82.33333333333333,44.5,280.3921666666667,252.80483333333333,111.33333333333333,1.9985916666666663,2697.843333333333,16951.083333333332,8475.535,176.94316666666666,225.29099999999997,12.166666666666666,0.9177973333333335,16.54865,1.0,84.23865,68.03363333333333,1.0870516666666667,1402.5,12.5664,6.0,39.5,84.0,45.5,280.4475,264.203,108.5,1.99857,2675.605,16811.35,8405.669999999998,175.6985,220.404,13.0,0.9198685,16.03705,1.0,84.85415,68.77000000000001,1.0987300000000002
01671_P018_T01-S027_SPL_R0919_LJ-20220728_RJ_stamp_2022_08_29_16_58,T,PL,41,F,1186,12.5664,8,38,82,45,307.763,280.295,114.0,1.9983099999999998,2611.22,16406.8,8203.39,192.601,237.72799999999998,9,0.9288719999999999,13.4512,1.0,74.5054,59.4401,1.08345,1125.6666666666667,364.42533333333336,7.166666666666667,35.833333333333336,77.66666666666667,42.833333333333336,325.589,295.587,126.10666666666667,2.0370199999999996,2876.101666666667,19158.033333333333,13233.706666666667,216.71866666666665,251.65483333333339,8.666666666666666,0.935774,13.45778,0.9795798333333333,67.87873333333333,58.31781666666668,1.0809300000000002,1153.5,12.5664,7.0,37.0,78.0,43.0,306.5185,306.5,129.33350000000002,1.9983199999999999,2643.805,16611.5,8305.755000000001,215.469,246.4975,8.0,0.935457,13.59595,1.0,67.25120000000001,58.7596,1.0872000000000002
01672_P018_T01-S027_SPL_R0613_LJ-20220728_RJ_stamp_2022_08_31_15_06,T,PL,41,F,1529,12.5664,10,39,86,48,256.23400000000004,209.033,110.0,1.99869,2680.35,16841.2,8420.58,174.77200000000002,226.62,9,0.918054,16.7674,1.0,90.5062,58.6107,1.09007,1484.0,12.5664,8.833333333333334,38.833333333333336,84.66666666666667,46.833333333333336,256.7443333333333,219.95016666666663,106.33333333333333,1.9985966666666668,2470.47,15522.433333333332,7761.208333333333,179.62466666666668,213.5771666666667,9.333333333333334,0.9188936666666666,16.371283333333334,1.0,88.91113333333334,60.472566666666665,1.09003,1514.5,12.5664,9.0,39.0,85.5,47.0,257.403,211.152,108.5,1.9986800000000002,2637.1549999999997,16569.75,8284.869999999999,174.14550000000003,219.55149999999998,9.5,0.9177575,16.701349999999998,1.0,88.47325000000001,60.505449999999996,1.0931600000000001
